32751:17,302,654,616,58,76,8,84,29,650
32773:347,6901,76,3176,2092,6545,698,2312,46,1787
32776:17,302,654,616,58,76,8,84,29,650
32780:866,2703,17,76,40,81,1069,224,96,2848
32817:378,1991,13660,5254,1589,2904,2686,7006,2068,3107
32819:669,1592,225,924,7680,11008,8322,415,2547,7608
32822:347,6901,76,3176,2092,6545,698,2312,46,1787
32823:669,1592,225,924,7680,11008,8322,415,2547,7608
32843:12586,873,931,2021,2946,1539,12022,1276,2675,2852
32871:12586,873,931,2021,2946,1539,12022,1276,2675,2852
32879:866,2703,17,76,40,81,1069,224,96,2848
32893:168,5738,984,463,2318,76,1326,1460,5480,8860
32902:866,2703,17,76,40,81,1069,224,96,2848
32917:866,2703,17,76,40,81,1069,224,96,2848
32919:17,302,654,616,58,76,8,84,29,518
32921:17,302,654,616,58,76,8,84,29,650
32936:866,2703,17,76,40,81,1069,224,96,2848
32953:866,2703,17,76,40,81,1069,224,96,2848
32955:17,302,654,616,58,76,8,84,29,650
32977:866,2703,17,76,40,81,1069,224,96,2848
32978:669,1592,225,924,7680,11008,8322,415,2547,7608
32982:866,2703,17,76,40,81,1069,224,96,2848
32984:17,302,654,616,58,76,8,84,29,650
32986:866,2703,17,76,40,81,1069,224,96,2848
32994:866,2703,17,76,40,81,1069,224,96,2848
33005:1352,605,7087,3307,11973,7422,11015,3704,6674,8908
33043:17,654,616,58,76,8,84,29,650,518
33045:866,2703,17,76,40,81,1069,224,96,2848
33108:1352,605,7087,3307,11973,7422,11015,3704,6674,8908
33135:168,719,5738,984,463,2318,76,1326,1460,5480
33136:17,302,654,616,58,76,8,84,29,518
33149:17,302,616,58,76,8,84,29,650,518
33151:35355,6156,33504,69909,23944,52930,76170,986,81726,28641
33181:17,302,654,616,58,76,8,84,29,650
33201:866,2703,17,76,40,81,1069,224,96,2848
33206:866,2703,17,76,40,81,1069,224,96,2848
33207:866,2703,17,76,40,81,1069,224,96,2848
33225:441,1002,710,8928,4513,1340,3618,5122,3506,13
33232:866,2703,17,76,40,81,1069,224,96,2848
33258:866,2703,17,76,40,81,1069,224,96,2848
33261:17,302,654,616,58,76,8,84,29,650
33268:866,2703,17,76,40,81,1069,224,96,2848
33316:302,654,616,58,76,8,84,29,650,518
33346:17,302,654,616,58,76,8,84,29,650
33352:17,302,654,616,58,76,8,84,29,650
33355:347,6901,76,3176,2092,6545,698,2312,46,1787
33364:12586,873,931,2021,2946,1539,12022,1276,2675,2852
33373:17,302,654,616,58,76,8,84,29,650
33374:17,302,654,616,58,76,8,84,29,650
33406:347,6901,76,3176,2092,6545,698,2312,46,1787
33409:17,302,654,616,58,76,8,84,29,650
33421:533,5975,8772,4671,3034,7926,603,10981,2510,7622
33432:17,302,654,616,58,76,84,29,650,518
33443:17,302,654,616,58,76,8,84,29,650
33453:866,2703,17,76,40,81,1069,224,96,2848
33454:3003,6846,848,13059,45365,74885,13592,18260,68689,5452
33491:866,2703,17,76,40,81,1069,224,96,2848
33525:168,719,5738,984,463,2318,76,1326,1460,5480
33527:866,2703,17,76,40,81,1069,224,96,2848
33528:17,302,654,616,58,76,8,84,29,650
33539:378,1991,13660,5254,1589,2904,2686,7006,2068,3107
33541:12586,873,931,2021,2946,1539,12022,1276,2675,2852
33547:866,2703,17,76,40,81,1069,224,96,2848
33554:168,719,5738,984,463,2318,76,1326,1460,5480
33557:12586,873,931,2021,2946,1539,12022,1276,2675,2852
33561:669,1592,225,924,7680,11008,8322,415,2547,7608
33582:866,2703,17,76,40,81,1069,224,96,2848
33590:17,302,654,616,58,76,8,84,29,650
33614:866,2703,17,76,40,81,1069,224,96,2848
33615:17,302,654,616,58,76,84,29,650,518
33616:45824,3704,71201,1539,41065,7372
33621:866,2703,17,76,40,81,1069,224,96,2848
33652:866,2139,361,2265,698,262,500,1913,76,1730
33701:17,302,654,616,58,76,8,84,29,650
33702:17,302,654,616,58,76,8,84,29,650
33707:17,302,654,616,58,76,8,84,29,650
33721:866,2703,17,76,40,81,1069,224,96,2848
33722:12586,873,931,2021,2946,1539,12022,1276,2675,2852
33737:17,302,654,616,58,76,8,84,29,650
33752:866,2703,17,76,40,81,1069,224,96,2848
33783:9134,822,3509,7200,25366,5125,16881,15436,37961,2374
33787:17,302,654,616,58,76,8,84,29,650
33789:866,2703,17,76,40,81,1069,224,96,2848
33807:17,302,654,616,58,76,8,84,29,650
33808:866,2139,361,2265,698,262,500,1913,76,1730
33809:866,2703,17,76,40,81,1069,224,96,2848
33837:866,2139,361,2265,698,262,500,1913,76,1730
33841:866,2703,17,76,40,81,1069,224,96,2848
33844:866,2703,17,76,81,1069,224,96,2848,4239
33859:866,2703,17,76,40,81,1069,224,96,2848
33866:866,2703,17,76,40,81,1069,224,96,2848
33868:866,2703,17,76,40,81,1069,224,96,2848
33869:533,5975,8772,4671,3034,7926,603,10981,2510,7622
33874:17,302,654,616,58,76,8,84,29,650
33884:533,8772,4671,3034,7926,603,10981,7622,6311,9054
33910:17,302,654,616,58,76,8,84,29,650
33921:866,2703,17,76,40,81,1069,224,96,2848
33988:866,2703,17,76,40,81,1069,224,96,2848
33998:17,302,654,616,58,76,8,84,29,650
34022:669,1592,225,924,7680,11008,8322,415,2547,7608
34027:669,1592,225,924,7680,11008,8322,415,2547,7608
34041:17,302,654,616,58,76,8,84,29,650
34048:168,719,5738,984,463,2318,76,1326,1460,5480
34054:17,302,654,616,58,76,8,84,29,650
34068:866,2703,17,76,40,81,1069,224,96,2848
34092:866,2703,17,76,40,81,1069,224,96,2848
34093:17,302,654,616,58,76,8,84,29,650
34105:866,2703,17,76,40,81,1069,224,96,2848
34106:866,2703,17,76,40,81,1069,224,96,2848
34119:17,302,654,616,58,76,8,84,29,650
34124:17,302,616,58,76,8,84,29,650,518
34148:17,302,654,616,58,8,84,29,650,518
34172:17,302,654,616,58,76,8,84,29,650
34174:17,302,654,616,58,76,8,84,29,650
34179:347,6901,76,3176,2092,6545,698,2312,46,1787
34188:616,58,76,8,84,650,518,542,70,564
34227:17,302,654,616,58,76,8,84,29,650
34292:168,719,5738,984,463,2318,76,1326,1460,5480
34293:866,2703,17,76,40,81,1069,224,96,2848
34304:17,302,654,616,58,76,8,84,29,650
34309:17,302,654,616,58,76,8,84,29,650
34318:866,2703,17,76,40,81,1069,224,96,2848
34335:866,2703,17,76,40,81,1069,224,96,2848
34341:168,719,5738,984,463,2318,76,1326,1460,5480
34347:168,719,5738,984,463,2318,76,1326,1460,5480
34350:533,5975,8772,4671,3034,7926,603,10981,2510,7622
34378:866,2703,17,76,40,81,1069,224,96,2848
34398:866,2703,17,76,40,81,1069,224,96,2848
34403:533,5975,8772,4671,3034,7926,603,10981,2510,7622
34421:302,654,616,58,76,8,84,29,650,518
34433:168,719,5738,984,463,76,1326,1460,5480,8860
34468:81,986,226,3423,3137,2241,1749,1888,2967,7211
34470:866,2139,361,2265,698,262,500,1913,76,1730
34492:17,302,654,616,58,8,84,29,650,518
34498:4339,4372,2579,15777,176,1417,117,34935,12190,7273
34499:347,6901,76,3176,2092,6545,698,2312,46,1787
34511:347,6901,76,3176,2092,6545,698,2312,46,1787
34512:168,5738,2318,76,1326,1460,5480,8860,661,2153
34523:866,2703,17,76,40,81,1069,224,96,2848
34527:986,226,3423,780,3137,1749,1888,2967,7211,1884
34529:302,654,58,76,8,84,29,650,518,542
34541:12586,873,931,2021,2946,12022,1276,2675,2852,8066
34552:669,225,924,7680,11008,8322,415,2547,7608,2178
34553:17,302,654,616,58,76,8,84,29,650
34579:1352,605,7087,3307,11973,7422,11015,3704,6674,8908
34594:866,2703,17,76,40,81,1069,224,96,2848
34603:866,2139,361,698,262,500,1913,76,1730,96
34628:866,2703,17,76,40,81,1069,224,96,2848
34632:17,302,654,616,58,76,8,84,29,650
34681:12586,873,931,2021,2946,1539,12022,1276,2675,2852
34697:1352,605,7087,3307,11973,7422,11015,3704,6674,8908
34698:17,302,654,616,58,76,8,84,29,650
34702:17,302,654,616,58,76,8,84,29,650
34703:866,2703,17,76,40,81,1069,224,96,2848
34709:347,6901,76,3176,2092,6545,698,2312,46,1787
34710:17,302,654,616,58,76,8,84,29,650
34717:9289,7021,247,19871,10492,17567,3672,17646,3992,8627
34740:302,654,616,76,8,84,29,650,518,542
34741:866,2703,17,76,40,81,1069,224,96,2848
34742:866,2703,17,76,40,81,1069,224,96,2848
34753:441,1002,710,8928,4513,1340,3618,1744,5122,3506
34794:17,302,654,616,58,76,8,84,29,650
34820:17,302,654,616,58,76,8,84,29,650
34833:866,2139,361,2265,698,262,500,1913,76,1730
34837:866,2703,17,76,40,81,1069,224,96,2848
34839:168,719,5738,984,463,2318,76,1326,5480,8860
34868:17,302,654,616,58,76,8,84,29,650
34885:866,2703,17,76,40,81,1069,224,96,2848
34895:866,2703,17,76,40,81,1069,224,96,2848
34896:347,6901,76,3176,2092,6545,698,2312,46,1787
34901:12586,873,931,2021,2946,1539,12022,1276,2675,2852
34906:866,2703,17,76,40,81,1069,224,96,2848
34917:1352,605,7087,3307,11973,7422,11015,3704,6674,8908
34936:12586,873,931,2021,2946,1539,12022,1276,2675,2852
34973:347,6901,76,3176,2092,6545,698,2312,46,1787
34974:17,654,616,76,8,84,29,650,518,542
34976:866,2703,17,76,40,81,1069,224,96,2848
34978:17,302,654,616,58,76,8,84,29,650
35005:866,2139,361,2265,698,262,500,1913,76,1730
35021:17,302,654,616,58,76,8,84,29,650
35026:866,2703,17,76,40,81,1069,224,96,2848
35086:866,2703,17,76,40,81,1069,224,96,2848
35087:17,302,654,616,76,8,84,29,518,542
35092:17,302,654,616,58,76,8,84,29,650
35127:866,2703,17,76,40,81,1069,224,96,2848
35150:17,302,654,616,58,76,8,84,29,650
35151:17,302,654,616,58,76,8,84,29,650
35166:866,2703,17,76,40,81,1069,224,96,2848
35167:4600,2048,13894,13694,1526,1477,13416,70402,32307,9497
35176:866,2703,17,76,40,81,1069,224,96,2848
35211:12586,873,931,2021,2946,1539,12022,1276,2675,2852
35212:866,2139,361,2265,698,262,500,1913,76,1730
35214:866,2139,361,2265,698,262,500,1913,76,1730
35229:866,2703,17,76,40,81,1069,224,96,2848
35231:986,226,780,3137,2241,1749,1888,2967,7211,1884
35241:441,1002,710,8928,4513,1340,3618,1744,5122,3506
35244:17,302,654,616,58,76,8,84,29,650
35251:12586,873,931,2021,2946,1539,12022,1276,2675,2852
35255:866,2703,17,76,40,81,1069,224,96,2848
35274:866,2703,17,76,40,81,1069,224,96,2848
35275:1352,1527,3107,189,10041,2880,1712,3172,4825,6434
35289:4755,1352,1527,3107,189,10041,2880,1712,3172,4825
35296:866,2703,17,76,40,81,1069,224,96,2848
35297:3003,6846,848,13059,45365,74885,13592,18260,68689,5452
35311:866,2703,17,76,40,81,1069,224,96,2848
35332:17,302,654,616,58,76,8,84,29,650
35348:17,302,654,58,76,8,84,29,650,518
35365:302,654,616,58,76,84,29,650,542,70
35380:17,302,58,76,8,84,29,650,518,542
35429:866,2703,17,76,40,81,1069,224,96,2848
35448:17,302,654,616,58,76,8,84,29,650
35456:1131,4481,22,1957,106,7624,23370,2816,3661,9045
35495:17,302,654,616,58,76,8,84,29,650
35510:7021,247,19871,10492,17567,3672,17646,3992,8627,3372
35518:12586,873,931,2021,2946,1539,12022,1276,2675,2852
35525:81,986,3423,780,3137,2241,1749,1888,2967,7211
35558:1592,225,924,7680,11008,8322,415,2547,7608,2178
35572:17,302,654,616,58,76,8,84,29,650
35574:17,302,654,616,58,76,8,84,29,650
35576:866,2703,17,76,40,81,1069,224,96,2848
35582:17,302,654,616,58,76,8,84,29,650
35593:866,2139,361,2265,698,262,500,1913,76,1730
35623:866,2703,17,76,40,81,1069,224,96,2848
35676:5975,4671,3034,7926,603,10981,2510,7622,6311,1397
35688:17,302,654,616,58,76,8,84,29,650
35690:866,2139,361,2265,698,262,500,1913,76,1730
35691:866,2703,17,76,40,81,1069,224,96,2848
35730:347,6901,76,3176,2092,6545,698,2312,46,1787
35746:17,302,654,616,58,76,8,84,29,650
35757:17,302,654,616,58,76,8,84,29,650
35771:17,302,654,616,58,76,8,84,29,650
35788:866,2703,17,76,40,81,1069,224,96,2848
35806:17,302,654,616,58,76,8,84,29,650
35820:866,2703,17,76,40,81,1069,224,96,2848
35826:17,302,654,616,58,76,8,84,29,650
35850:17,302,654,616,58,76,8,84,29,650
35859:1352,605,7087,3307,11973,7422,11015,3704,6674,8908
35893:866,2139,361,2265,698,262,500,1913,76,1730
35900:17,302,654,616,58,76,8,84,29,650
35901:866,2703,17,76,40,81,1069,224,96,2848
35932:866,2139,361,2265,698,262,500,1913,76,1730
35941:302,654,616,58,76,8,84,29,650,518
35969:168,719,5738,984,463,2318,76,1326,1460,5480
35970:17,302,654,616,58,76,8,84,29,650
35982:866,2703,17,76,40,81,1069,224,96,2848
35989:347,6901,76,3176,2092,6545,698,2312,46,1787
35990:866,2703,17,76,40,81,1069,224,96,2848
35999:866,2703,17,76,40,81,1069,224,96,2848
36064:866,2703,17,76,40,81,1069,224,96,2848
36123:866,17,76,40,81,1069,224,96,2848,4239
36135:866,2703,17,40,81,1069,224,96,2848,4239
36176:866,2703,17,76,40,81,1069,224,96,2848
36179:17,302,654,616,58,76,8,84,29,650
36185:347,6901,76,3176,2092,6545,698,2312,46,1787
36193:866,2139,361,2265,698,262,500,1913,76,1730
36196:866,2703,17,76,40,81,1069,224,96,2848
36210:5145,4600,2048,13894,13694,1526,1477,13416,70402,32307
36216:4339,2579,15777,176,1417,117,34935,12190,7273,13789
36221:866,2703,17,76,40,81,1069,224,96,2848
36225:866,2703,17,76,40,81,1069,224,96,2848
36242:866,2703,17,76,40,81,1069,224,96,2848
36258:347,6901,76,3176,2092,6545,698,2312,46,1787
36261:17,302,654,616,58,76,8,84,29,650
36268:669,1592,225,924,7680,11008,8322,415,7608,2178
36313:17,302,654,616,58,76,8,84,29,650
36315:17,302,654,616,58,76,8,84,29,650
36319:441,1002,710,4513,1340,3618,1744,5122,3506,13
36330:17,302,654,616,58,76,8,84,29,650
36342:17,302,654,616,58,76,8,84,29,650
36355:12586,873,931,2021,2946,1539,12022,1276,2675,2852
36358:17,302,654,616,58,76,8,84,29,650
36375:1131,4481,22,1957,106,7624,23370,2816,3661,9045
36385:168,719,5738,984,463,2318,76,1326,1460,5480
36393:866,2703,17,76,40,81,1069,224,96,2848
36418:866,2703,17,76,40,81,1069,224,96,2848
36419:986,226,3423,780,3137,2241,1749,1888,2967,7211
36420:17,302,654,616,58,76,8,84,29,650
36468:17,302,654,616,58,76,8,84,650,518
36470:17,302,654,616,58,76,8,84,29,650
36471:866,2139,361,2265,698,262,500,1913,76,1730
36488:669,1592,225,924,7680,11008,8322,415,2547,7608
36499:866,2139,361,698,262,500,1913,76,1730,96
36508:866,2703,17,76,40,81,1069,224,96,2848
36561:866,2703,17,76,40,81,1069,224,96,2848
36563:168,719,5738,984,463,2318,76,1326,1460,5480
36564:81,986,226,3423,780,3137,2241,1749,1888,2967
36585:168,719,5738,984,463,2318,76,1326,5480,8860
36595:17,302,654,58,76,8,84,29,650,518
36607:17,302,654,616,58,76,8,84,29,650
36620:1352,1527,3107,189,10041,2880,1712,3172,4825,8848
36642:17,302,654,616,58,76,8,84,29,650
36656:866,2703,17,76,40,81,1069,224,96,2848
36689:866,2703,17,76,40,81,1069,224,96,2848
36696:866,2703,17,76,40,81,1069,224,96,2848
36708:866,2703,17,76,40,81,1069,224,96,2848
36723:12586,873,931,2021,2946,1539,12022,1276,2675,2852
36727:866,2703,17,76,40,81,1069,224,96,2848
36730:17,302,654,616,58,76,8,84,29,650
36790:1097,6304,782,24262,1810,49244,6463,1335,6453,12092
36797:17,302,654,616,58,76,8,84,29,650
36902:866,2139,361,2265,262,500,1913,76,1730,96
36948:12586,873,931,2021,2946,1539,12022,1276,2675,2852
36960:17,302,654,616,58,76,8,84,29,650
36961:866,2703,17,76,40,81,1069,224,96,2848
36966:1352,605,7087,3307,11973,7422,11015,3704,6674,8908
36979:866,2703,17,76,40,81,1069,224,96,2848
37050:168,719,5738,984,463,2318,76,1326,1460,5480
37053:669,1592,225,924,7680,11008,8322,415,2547,7608
37054:866,2703,17,76,40,81,1069,224,96,2848
37058:8772,4671,3034,7926,603,10981,2510,7622,6311,1397
37078:866,2703,17,76,40,81,1069,224,96,2848
37088:81,986,226,3423,780,3137,1749,1888,2967,7211
37143:17,302,654,616,58,76,8,84,29,650
37160:4755,1352,1527,3107,189,10041,2880,1712,3172,4825
37165:17,302,654,616,58,76,84,29,650,518
37175:17,302,654,616,58,76,8,84,29,650
37177:669,1592,225,924,7680,11008,8322,415,2547,7608
37178:1352,605,7087,3307,11973,7422,11015,3704,6674,8908
37212:17,302,654,616,58,76,8,84,29,650
37222:866,2703,17,76,40,81,1069,224,96,2848
37240:866,2139,361,2265,698,262,500,1913,76,1730
37255:866,2703,17,76,40,81,1069,224,96,2848
37266:866,2703,17,76,40,81,1069,224,96,2848
37272:669,1592,225,924,7680,11008,8322,415,2547,7608
37291:866,2703,17,76,40,81,1069,224,96,2848
37308:866,2703,17,76,40,81,1069,224,96,2848
37313:866,2703,17,76,40,81,1069,224,96,2848
37342:17,302,654,616,58,76,8,84,29,650
37358:17,302,654,616,58,76,8,84,29,650
37380:866,2703,17,76,40,81,1069,224,96,2848
37389:168,5738,984,463,76,1326,1460,5480,8860,661
37398:866,2703,17,76,40,81,1069,224,96,2848
37399:3003,6846,848,13059,45365,74885,13592,18260,68689,5452
37404:6304,782,24262,1810,49244,6463,1335,6453,12092,80641
37443:347,6901,76,3176,2092,6545,698,2312,46,1787
37446:1352,605,7087,3307,11973,7422,11015,3704,6674,8908
37480:866,2139,361,2265,698,262,500,1913,76,1730
37501:12586,873,931,2021,2946,1539,12022,1276,2675,2852
37515:302,654,616,58,76,8,84,29,650,518
37516:17,302,654,58,76,8,84,29,650,518
37521:17084,32473,1113,40581,76616,947,34837,65778,7567,6823
37523:17,302,654,616,58,76,8,84,29,650
37530:17,302,654,616,58,76,8,84,29,650
37570:866,2703,17,76,40,81,1069,224,96,2848
37585:866,2703,17,76,40,81,1069,224,96,2848
37588:866,2703,17,76,40,81,1069,224,96,2848
37606:17,302,654,616,58,76,8,84,29,650
37666:866,2703,17,76,40,81,1069,224,96,2848
37676:866,2703,17,76,40,81,1069,224,96,2848
37692:866,2703,17,76,40,81,1069,224,96,2848
37701:17,302,654,616,58,76,8,84,650,518
37708:866,2703,17,76,40,81,1069,224,96,2848
37731:17,302,654,616,58,76,8,84,29,650
37735:866,2703,17,76,40,81,1069,224,96,2848
37753:347,76,3176,2092,6545,698,2312,46,1787,4146
37767:866,2703,17,76,40,81,1069,224,96,2848
37790:866,2703,17,76,40,81,1069,224,96,2848
37816:347,6901,76,3176,2092,6545,698,2312,46,1787
37849:866,2703,17,76,40,81,1069,224,96,2848
37876:669,1592,225,924,7680,11008,8322,415,2547,7608
37878:17,302,654,616,58,76,8,84,29,650
37910:866,2703,17,76,40,81,1069,224,96,2848
37911:17,302,654,616,58,76,8,84,29,650
37912:17,302,654,616,58,76,8,84,29,650
37918:347,6901,76,3176,2092,6545,698,2312,46,1787
37924:866,2703,17,76,40,81,1069,224,96,2848
37934:302,654,616,58,76,8,84,29,650,518
37971:17,302,654,616,58,76,8,84,29,650
37987:81,986,226,3423,780,3137,2241,1749,1888,2967
37988:12586,873,931,2021,2946,1539,12022,1276,2675,2852
37989:17,302,654,616,58,76,8,84,29,650
38028:13166,9777,35087,5965,10527,22145,37419,62941,68125,94452
38029:168,719,5738,984,463,2318,76,1326,1460,5480
38037:866,2703,17,76,40,81,1069,224,96,2848
38057:866,2139,361,2265,698,262,500,1913,76,1730
38073:866,2703,17,76,40,81,1069,224,96,2848
38080:347,6901,76,3176,2092,6545,698,2312,46,1787
38088:168,5738,984,463,2318,76,1326,1460,5480,8860
38108:17,302,654,616,58,76,8,29,650,518
38168:866,2139,361,2265,698,262,500,1913,76,1730
38216:866,2703,17,76,40,81,1069,224,96,2848
38244:347,6901,76,3176,2092,6545,698,2312,46,1787
38281:17,302,654,616,58,76,8,84,29,650
38362:17,302,654,616,58,76,8,84,29,650
38367:17,302,654,616,58,76,8,84,29,650
38376:17,302,654,616,58,76,8,84,29,650
38391:866,2703,17,76,40,81,1069,224,96,2848
38431:17,302,616,58,76,8,84,29,650,518
38445:347,6901,76,3176,2092,6545,698,2312,46,1787
38451:866,2139,361,2265,698,262,500,1913,76,1730
38466:866,2703,17,76,40,81,1069,224,96,2848
38480:866,2703,17,76,40,81,1069,224,96,2848
38546:17,302,654,616,58,76,8,84,29,650
38557:4339,4372,2579,15777,176,1417,117,34935,12190,7273
38578:866,2703,17,76,40,81,1069,224,96,2848
38616:81,986,226,3423,780,3137,2241,1749,1888,2967
38645:866,2703,17,76,40,81,1069,224,96,2848
38648:17,302,654,616,58,76,8,84,29,650
38661:866,2703,17,76,40,81,1069,224,96,2848
38679:866,2703,17,76,40,81,1069,224,96,2848
38684:866,2703,17,76,40,81,1069,224,96,2848
38685:866,2703,17,76,40,81,1069,224,96,2848
38686:866,2139,361,2265,698,262,500,1913,76,1730
38691:17,302,654,616,58,76,8,84,29,650
38704:866,2703,17,76,40,81,1069,224,96,2848
38715:168,719,5738,984,463,2318,76,1326,1460,5480
38736:1352,605,7087,3307,11973,7422,11015,3704,6674,8908
38739:866,2703,17,76,40,81,1069,224,96,2848
38766:866,2703,17,76,40,81,1069,224,96,2848
38778:669,225,924,7680,11008,8322,415,2547,7608,2178
38786:866,2703,17,76,40,81,1069,224,96,2848
38813:1352,605,7087,3307,11973,7422,11015,3704,6674,8908
38868:17,654,616,58,76,8,84,650,518,542
38870:17,302,654,616,58,76,8,84,29,650
38878:17,302,654,616,58,76,8,84,29,650
38888:347,6901,76,3176,2092,6545,698,2312,46,1787
38897:840,3196,2548,157,197,10541,5111,8069,27070,5627
38945:866,2703,17,76,40,81,1069,224,96,2848
38967:533,5975,8772,4671,3034,7926,603,10981,2510,7622
38983:347,6901,76,3176,2092,6545,698,2312,46,1787
39003:866,2703,17,76,40,81,1069,224,96,2848
39005:1352,605,7087,3307,11973,7422,11015,3704,6674,8908
39021:12586,873,931,2021,2946,1539,12022,1276,2675,2852
39043:1352,605,7087,3307,11973,7422,11015,3704,6674,8908
39049:866,2703,17,76,40,81,1069,224,96,2848
39050:17,302,654,616,58,76,8,84,29,650
39052:866,2703,17,76,40,81,1069,224,96,2848
39074:17,302,654,616,58,76,8,84,29,650
39083:17,302,654,616,58,76,8,84,29,650
39084:81,226,3423,780,3137,2241,1749,1888,2967,7211
39092:1352,605,7087,11973,7422,11015,3704,6674,8908,3378
39105:17,302,654,616,58,76,8,84,29,650
39158:12586,873,931,2021,2946,1539,12022,1276,2675,2852
39159:866,2139,361,2265,698,262,500,1913,76,1730
39163:866,2703,17,76,40,81,1069,224,96,2848
39188:2139,361,2265,698,262,500,1913,76,1730,96
39232:17,302,654,616,58,76,8,84,29,650
39237:17,302,654,616,58,76,8,84,29,650
39291:866,2703,17,76,40,81,1069,224,96,2848
39295:866,2265,698,262,500,1913,76,1730,96,826
39296:866,2703,17,76,40,81,1069,224,96,2848
39308:669,1592,225,924,7680,11008,8322,415,2547,7608
39379:12586,873,931,2021,2946,1539,12022,1276,2675,2852
39391:17,302,654,616,58,76,8,84,29,650
39393:17,302,654,616,58,76,8,84,29,650
39394:533,5975,8772,4671,3034,7926,603,10981,2510,7622
39429:9134,822,3509,7200,25366,5125,16881,15436,37961,2374
39430:866,2703,17,76,40,81,1069,224,96,2848
39432:17,302,654,616,58,76,8,84,29,650
39458:986,226,3423,780,3137,2241,1749,1888,2967,7211
39469:866,2703,17,76,40,81,1069,224,96,2848
39515:441,1002,710,8928,4513,1340,3618,1744,5122,3506
39518:866,2703,17,76,40,81,1069,224,96,2848
39528:866,2703,17,76,40,81,1069,224,96,2848
39555:441,1002,710,4513,1340,3618,1744,5122,3506,13
39556:17,302,654,616,58,76,8,84,650,518
39567:866,2703,17,76,40,81,1069,224,96,2848
39580:17,302,654,616,58,76,8,84,29,650
39592:866,2703,17,76,40,81,1069,224,96,2848
39594:17,302,654,616,58,76,8,84,29,650
39617:866,2703,17,76,40,81,1069,224,96,2848
39623:866,2703,17,76,40,81,1069,224,96,2848
39652:866,2703,17,76,40,81,1069,224,96,2848
39662:866,2703,17,76,40,81,1069,224,96,2848
39693:866,2703,17,76,40,81,1069,224,96,2848
39694:5145,4600,2048,13894,13694,1526,1477,13416,70402,32307
39707:533,5975,8772,4671,3034,7926,603,10981,2510,7622
39718:12586,873,931,2021,2946,1539,12022,1276,2675,2852
39730:17,302,654,616,58,76,8,84,29,650
39731:866,2703,17,76,40,81,1069,224,96,2848
39796:168,719,5738,984,463,2318,76,1326,1460,5480
39821:669,1592,225,924,7680,11008,8322,415,2547,7608
39822:17,302,654,616,58,76,8,84,29,650
39863:17,302,654,616,58,76,8,84,29,650
39865:866,2703,17,76,40,81,1069,224,96,2848
39876:866,2703,17,76,40,81,1069,224,96,2848
39877:533,5975,8772,4671,3034,7926,603,10981,2510,7622
39878:302,654,616,58,76,8,84,29,650,518
39896:866,2703,17,76,40,81,1069,224,96,2848
39903:302,654,616,58,76,8,84,29,650,518
39926:17,302,654,616,58,76,8,84,29,650
39927:866,2139,361,2265,698,262,500,1913,76,1730
39932:533,5975,8772,4671,3034,7926,603,10981,2510,7622
39940:17,302,654,616,58,76,8,84,29,650
39967:866,2139,361,2265,262,500,1913,76,1730,96
39979:17,302,654,616,58,76,8,84,29,650
39983:347,6901,76,3176,2092,6545,698,2312,46,1787
40040:866,2139,361,2265,698,262,500,1913,76,1730
40043:2139,361,2265,698,262,500,1913,76,1730,96
40053:17,302,654,616,58,76,8,84,29,650
40055:866,2703,17,76,40,81,1069,224,96,2848
40069:533,5975,8772,4671,3034,7926,603,10981,2510,7622
40098:2139,361,2265,698,262,500,1913,76,1730,96
40101:17,302,654,616,58,76,8,84,29,650
40115:168,719,5738,984,463,2318,76,1326,1460,5480
40120:866,2703,17,76,40,81,1069,224,96,2848
40123:866,2703,17,76,40,81,1069,224,96,2848
40129:1131,4481,22,1957,106,7624,23370,2816,3661,9045
40149:17,302,654,616,58,8,84,29,650,518
40158:17,302,654,616,58,76,8,84,29,650
40163:5975,8772,4671,3034,7926,603,10981,2510,7622,6311
40189:17,302,654,616,58,8,84,29,650,518
40190:866,2703,17,76,40,81,1069,224,96,2848
40195:17,302,654,616,58,76,8,84,29,650
40196:866,2703,17,76,40,81,1069,224,96,2848
40215:866,2139,361,2265,698,262,500,1913,76,1730
40226:1097,6304,782,24262,1810,49244,6463,1335,6453,12092
40229:866,2703,17,76,40,81,1069,224,96,2848
40234:866,2139,361,2265,698,262,500,1913,76,1730
40235:17,302,654,616,58,76,8,84,29,650
40258:168,719,5738,984,463,2318,76,1460,5480,8860
40259:669,1592,225,924,7680,11008,8322,415,2547,7608
40262:866,2703,17,76,40,81,1069,224,96,2848
40293:669,1592,225,924,7680,11008,8322,415,2547,2178
40307:866,2703,17,76,40,81,1069,224,96,2848
40308:866,2703,17,76,40,81,1069,224,96,2848
40316:9289,7021,247,19871,10492,17567,3672,17646,3992,8627
40347:17,302,654,616,58,76,8,84,29,650
40368:866,2703,17,76,40,81,1069,224,96,2848
40427:168,719,5738,984,463,2318,76,1326,1460,5480
40431:17,302,654,616,58,76,8,84,29,650
40468:4755,1352,1527,3107,189,10041,2880,1712,3172,4825
40472:533,5975,8772,4671,3034,7926,603,10981,2510,7622
40480:866,2703,17,76,40,81,1069,224,96,2848
40489:866,2703,17,76,40,81,1069,224,96,2848
40493:1352,605,7087,3307,11973,7422,11015,3704,6674,8908
40507:866,2703,17,76,40,81,1069,224,96,2848
40512:866,2703,17,76,40,81,1069,224,96,2848
